dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,5.175274,1.359452,1.928424,5.075027,6.624356,-0.088931,0.080469
0.010000,5.226515,1.363635,1.979836,5.141208,6.618025,-0.633115,0.082427
0.010000,5.278408,1.367973,2.031910,5.207347,6.613890,-0.413560,0.084400
0.010000,5.330950,1.372471,2.084644,5.273445,6.609888,-0.400191,0.086387
0.010000,5.384141,1.377131,2.138039,5.339493,6.604775,-0.511291,0.088387
0.010000,5.437980,1.381957,2.192094,5.405489,6.599604,-0.517094,0.090400
0.010000,5.492466,1.386952,2.246809,5.471457,6.596745,-0.285880,0.092426
0.010000,5.547598,1.392119,2.302182,5.537347,6.589030,-0.771485,0.094463
0.010000,5.603375,1.397461,2.358214,5.603213,6.586559,-0.247130,0.096513
0.010000,5.659796,1.402982,2.414904,5.669022,6.580960,-0.559883,0.098573
0.010000,5.716859,1.408685,2.472252,5.734770,6.574792,-0.616812,0.100644
0.010000,5.774564,1.414573,2.530257,5.800470,6.569965,-0.482673,0.102725
0.010000,5.832910,1.420649,2.588918,5.866131,6.566168,-0.379752,0.104815
0.010000,5.891895,1.426917,2.648235,5.931731,6.559988,-0.617958,0.106914
0.010000,5.951519,1.433380,2.708208,5.997274,6.554258,-0.573037,0.109022
0.010000,6.011780,1.440040,2.768836,6.062763,6.548942,-0.531594,0.111137
0.010000,6.072676,1.446902,2.830118,6.128198,6.543511,-0.543077,0.113259
0.010000,6.134208,1.453967,2.892054,6.193578,6.537973,-0.553824,0.115388
0.010000,6.196373,1.461240,2.954643,6.258902,6.532334,-0.563862,0.117523
0.010000,6.259170,1.468722,3.017884,6.324168,6.526602,-0.573218,0.119663
0.010000,6.322599,1.476418,3.081778,6.389375,6.520783,-0.581921,0.121808
0.010000,6.386657,1.484329,3.146323,6.454524,6.514883,-0.589999,0.123957
0.010000,6.451344,1.492460,3.211519,6.519613,6.508908,-0.597482,0.126110
0.010000,6.516659,1.500812,3.277366,6.584642,6.502864,-0.604398,0.128266
0.010000,6.582600,1.509389,3.343862,6.649616,6.497384,-0.548019,0.130424
0.010000,6.649165,1.518194,3.411007,6.714525,6.490900,-0.648392,0.132583
0.010000,6.716354,1.527229,3.478801,6.779368,6.484352,-0.654840,0.134744
0.010000,6.784165,1.536496,3.547242,6.844149,6.478057,-0.629439,0.136905
0.010000,6.852597,1.545999,3.616331,6.908875,6.472570,-0.548680,0.139066
0.010000,6.921649,1.555741,3.686066,6.973529,6.465470,-0.710024,0.141226
0.010000,6.991319,1.565723,3.756448,7.038118,6.458870,-0.660037,0.143384
0.010000,7.061605,1.575948,3.827474,7.102650,6.453248,-0.562199,0.145540
0.010000,7.132507,1.586418,3.899145,7.167107,6.445685,-0.756235,0.147693
0.010000,7.204024,1.597137,3.971460,7.231505,6.439820,-0.586542,0.149842
0.010000,7.276153,1.608106,4.044419,7.295831,6.432557,-0.726283,0.151987
0.010000,7.348893,1.619327,4.118020,7.360094,6.426324,-0.623326,0.154127
0.010000,7.422244,1.630803,4.192262,7.424285,6.419098,-0.722610,0.156261
0.010000,7.496203,1.642536,4.267147,7.488411,6.412583,-0.651457,0.158388
0.010000,7.570770,1.654527,4.342671,7.552466,6.405483,-0.710015,0.160508
0.010000,7.645942,1.666780,4.418836,7.616452,6.398584,-0.689884,0.162621
0.010000,7.721719,1.679294,4.495639,7.680368,6.391590,-0.699468,0.164724
0.010000,7.798100,1.692074,4.573081,7.744213,6.384504,-0.708566,0.166819
0.010000,7.875082,1.705119,4.651161,7.807987,6.377438,-0.706610,0.168903
0.010000,7.952665,1.718432,4.729878,7.871690,6.370299,-0.713846,0.170976
0.010000,8.030847,1.732014,4.809231,7.935320,6.363029,-0.727025,0.173038
0.010000,8.109627,1.745867,4.889220,7.998878,6.355720,-0.730946,0.175087
0.010000,8.189004,1.759992,4.969844,8.062363,6.348511,-0.720865,0.177123
0.010000,8.268976,1.774391,5.051102,8.125774,6.341164,-0.734698,0.179145
0.010000,8.349542,1.789064,5.132993,8.189112,6.333770,-0.739377,0.181152
0.010000,8.430700,1.804013,5.215516,8.252375,6.326334,-0.743635,0.183144
0.010000,8.512450,1.819238,5.298672,8.315564,6.318859,-0.747520,0.185120
0.010000,8.594790,1.834741,5.382459,8.378677,6.311348,-0.751081,0.187079
0.010000,8.677719,1.850523,5.466876,8.441715,6.303804,-0.754366,0.189019
0.010000,8.761236,1.866583,5.551923,8.504678,6.296228,-0.757646,0.190942
0.010000,8.845339,1.882923,5.637598,8.567559,6.288164,-0.806343,0.192845
0.010000,8.930027,1.899543,5.723902,8.630368,6.280866,-0.729834,0.194727
0.010000,9.015299,1.916444,5.810833,8.693100,6.273204,-0.766220,0.196589
0.010000,9.101154,1.933625,5.898391,8.755755,6.265517,-0.768643,0.198429
0.010000,9.187591,1.951088,5.986574,8.818328,6.257315,-0.820202,0.200246
0.010000,9.274609,1.968831,6.075382,8.880823,6.249476,-0.783964,0.202039
0.010000,9.362207,1.986855,6.164815,8.943245,6.242159,-0.731631,0.203809
0.010000,9.450382,2.005159,6.254870,9.005581,6.233595,-0.856461,0.205553
0.010000,9.539071,2.023731,6.345483,9.061246,5.566511,-66.708404,0.207270
0.010000,9.628144,2.042540,6.436519,9.103662,4.241574,-132.493725,0.208957
0.010000,9.717470,2.061560,6.527848,9.132836,2.917474,-132.409924,0.210611
0.010000,9.806921,2.080758,6.619336,9.148814,1.597803,-131.967154,0.212228
0.010000,9.896368,2.100106,6.710852,9.151588,0.277396,-132.040626,0.213807
0.010000,9.985748,2.119585,6.802330,9.147793,-0.379539,-65.693546,0.215347
0.010000,10.075061,2.139192,6.893770,9.143984,-0.380846,-0.130687,0.216847
0.010000,10.164308,2.158923,6.985172,9.140191,-0.379342,0.150396,0.218307
0.010000,10.253489,2.178774,7.076535,9.136389,-0.380190,-0.084803,0.219728
0.010000,10.342606,2.198741,7.167861,9.132598,-0.379151,0.103894,0.221109
0.010000,10.431658,2.218822,7.259149,9.128803,-0.379500,-0.034939,0.222451
0.010000,10.520646,2.239012,7.350400,9.125013,-0.378943,0.055764,0.223753
0.010000,10.609572,2.259307,7.441612,9.121225,-0.378792,0.015103,0.225016
0.010000,10.698435,2.279705,7.532786,9.117438,-0.378719,0.007308,0.226239
0.010000,10.787237,2.300201,7.623923,9.113657,-0.378078,0.064091,0.227423
0.010000,10.875978,2.320792,7.715022,9.109872,-0.378480,-0.040214,0.228567
0.010000,10.964659,2.341474,7.806083,9.106099,-0.377371,0.110837,0.229672
0.010000,11.053281,2.362243,7.897106,9.102317,-0.378227,-0.085589,0.230738
0.010000,11.141845,2.383097,7.988091,9.098550,-0.376697,0.153026,0.231765
0.010000,11.230350,2.404032,8.079039,9.094770,-0.377938,-0.124126,0.232752
0.010000,11.318799,2.425043,8.169949,9.091007,-0.376276,0.166279,0.233700
0.010000,11.407192,2.446127,8.260821,9.087235,-0.377218,-0.094256,0.234609
0.010000,11.495529,2.467282,8.351656,9.083474,-0.376081,0.113686,0.235478
0.010000,11.583811,2.488502,8.442453,9.079709,-0.376535,-0.045390,0.236309
0.010000,11.672040,2.509786,8.533213,9.075950,-0.375885,0.065007,0.237100
0.010000,11.760216,2.531128,8.623935,9.072191,-0.375900,-0.001467,0.237852
0.010000,11.848339,2.552527,8.714619,9.068434,-0.375687,0.021316,0.238565
0.010000,11.936411,2.573977,8.805266,9.064681,-0.375321,0.036529,0.239238
0.010000,12.024433,2.595476,8.895875,9.060926,-0.375485,-0.016403,0.239873
0.010000,12.112405,2.617021,8.986447,9.057178,-0.374808,0.067710,0.240469
0.010000,12.200328,2.638607,9.076981,9.053425,-0.375281,-0.047269,0.241025
0.010000,12.288204,2.660231,9.167478,9.049682,-0.374372,0.090915,0.241543
0.010000,12.376032,2.681891,9.257937,9.045931,-0.375066,-0.069376,0.242021
0.010000,12.463813,2.703581,9.348359,9.042190,-0.374136,0.092986,0.242461
0.010000,12.551550,2.725300,9.438743,9.038444,-0.374612,-0.047625,0.242861
0.010000,12.639241,2.747042,9.529090,9.034703,-0.374058,0.055348,0.243222
0.010000,12.726889,2.768806,9.619400,9.030961,-0.374241,-0.018258,0.243545
0.010000,12.814494,2.790588,9.709672,9.027221,-0.373982,0.025930,0.243829
0.010000,12.902057,2.812383,9.799907,9.023481,-0.373958,0.002416,0.244073
0.010000,12.989579,2.834189,9.890105,9.019742,-0.373905,0.005262,0.244279
0.010000,13.077061,2.856003,9.980265,9.016004,-0.373765,0.013976,0.244445
0.010000,13.164503,2.877820,10.070387,9.012266,-0.373828,-0.006260,0.244573
0.010000,13.251906,2.899637,10.160473,9.008529,-0.373666,0.016134,0.244662
0.010000,13.339272,2.921452,10.250520,9.004792,-0.373750,-0.008370,0.244712
0.010000,13.426600,2.943260,10.340531,9.001055,-0.373662,0.008831,0.244723
0.010000,13.513893,2.965059,10.430504,8.997319,-0.373674,-0.001229,0.244695
0.010000,13.601150,2.986844,10.520440,8.993581,-0.373718,-0.004343,0.244628
0.010000,13.688373,3.008613,10.610338,8.989845,-0.373667,0.005100,0.244522
0.010000,13.775563,3.030361,10.700200,8.986107,-0.373787,-0.012010,0.244378
0.010000,13.862720,3.052087,10.790023,8.982369,-0.373754,0.003247,0.244194
0.010000,13.949845,3.073785,10.879810,8.978631,-0.373856,-0.010131,0.243971
