dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,10.220855,2.537681,14.013710,4.447326,-6.474820,-0.000000,3.437883
0.010000,10.178564,2.525021,14.057860,4.382578,-6.474820,0.000000,3.427064
0.010000,10.136759,2.512991,14.101362,4.317829,-6.474820,-0.000000,3.416533
0.010000,10.095452,2.501567,14.144216,4.253081,-6.474820,0.000000,3.406288
0.010000,10.054664,2.490730,14.186423,4.188333,-6.474820,-0.000000,3.396325
0.010000,10.014391,2.480452,14.227983,4.123585,-6.474820,0.000000,3.386636
0.010000,9.974660,2.470715,14.268895,4.058837,-6.474820,-0.000000,3.377220
0.010000,9.935463,2.461494,14.309160,3.994088,-6.474820,0.000000,3.368069
0.010000,9.896818,2.452771,14.348777,3.929340,-6.474820,-0.000000,3.359179
0.010000,9.858734,2.444523,14.387746,3.864592,-6.474820,0.000000,3.350545
0.010000,9.821212,2.436732,14.426069,3.799844,-6.474820,-0.000000,3.342159
0.010000,9.784261,2.429376,14.463743,3.735096,-6.474820,0.000000,3.334018
0.010000,9.747887,2.422439,14.500770,3.670347,-6.474820,-0.000000,3.326116
0.010000,9.712100,2.415901,14.537150,3.605599,-6.474820,0.000000,3.318448
0.010000,9.676903,2.409746,14.572882,3.540851,-6.474820,-0.000000,3.311009
0.010000,9.642299,2.403955,14.607967,3.476103,-6.474820,0.000000,3.303792
0.010000,9.608293,2.398513,14.642404,3.411355,-6.474820,0.000000,3.296792
0.010000,9.574894,2.393404,14.676194,3.346606,-6.474820,-0.000000,3.290007
0.010000,9.542103,2.388612,14.709337,3.281858,-6.474820,-0.000000,3.283428
0.010000,9.509922,2.384121,14.741831,3.217110,-6.474820,0.000000,3.277052
0.010000,9.478352,2.379918,14.773679,3.152362,-6.474820,0.000000,3.270873
0.010000,9.447395,2.375988,14.804879,3.087614,-6.474820,0.000000,3.264887
0.010000,9.417070,2.372319,14.835431,3.022865,-6.474820,-0.000000,3.259091
0.010000,9.387361,2.368897,14.865336,2.958117,-6.474820,0.000000,3.253478
0.010000,9.358276,2.365709,14.894593,2.893369,-6.474820,0.000000,3.248045
0.010000,9.329823,2.362744,14.923203,2.828621,-6.474820,0.000000,3.242788
0.010000,9.301993,2.359990,14.951166,2.763873,-6.474820,0.000000,3.237701
0.010000,9.274801,2.357436,14.978481,2.699124,-6.474820,-0.000000,3.232782
0.010000,9.248238,2.355071,15.005148,2.634376,-6.474820,0.000000,3.228027
0.010000,9.222308,2.352884,15.031168,2.569628,-6.474820,-0.000000,3.223431
0.010000,9.197020,2.350867,15.056541,2.504880,-6.474820,0.000000,3.218992
0.010000,9.172363,2.349008,15.081266,2.440132,-6.474820,0.000000,3.214705
0.010000,9.148341,2.347298,15.105344,2.375383,-6.474820,-0.000000,3.210567
0.010000,9.124969,2.345731,15.128774,2.310635,-6.474820,0.000000,3.206576
0.010000,9.102233,2.344295,15.151556,2.245887,-6.474820,0.000000,3.202729
0.010000,9.080137,2.342984,15.173691,2.181139,-6.474820,0.000000,3.199021
0.010000,9.058682,2.341789,15.195179,2.116391,-6.474820,0.000000,3.195450
0.010000,9.037869,2.340703,15.216019,2.051642,-6.474820,0.000000,3.192013
0.010000,9.017700,2.339718,15.236212,1.986894,-6.474820,-0.000000,3.188709
0.010000,8.998175,2.338829,15.255757,1.922146,-6.474820,0.000000,3.185534
0.010000,8.979295,2.338028,15.274655,1.857398,-6.474820,0.000000,3.182486
0.010000,8.961060,2.337308,15.292905,1.792650,-6.474820,-0.000000,3.179562
0.010000,8.943470,2.336665,15.310508,1.727901,-6.474820,0.000000,3.176761
0.010000,8.926524,2.336091,15.327463,1.663153,-6.474820,0.000000,3.174079
0.010000,8.910222,2.335582,15.343771,1.598405,-6.474820,-0.000000,3.171516
0.010000,8.894563,2.335133,15.359431,1.533657,-6.474820,0.000000,3.169068
0.010000,8.879561,2.334738,15.374444,1.468909,-6.474820,-0.000000,3.166737
